FLIGHT_IDENTIFIER,ARRIVAL_EPOCH,ARRIVAL_DELAY
N284WNSANLAS23710680,23710755.0,5.0
N468WNDCASTL23710620,23710756.0,-4.0
N917WNLASONT23710585,23710756.0,121.0
N238WNONTSJC23710695,23710756.0,-9.0
N285WNONTPHX23710560,23710756.0,131.0
N382SWSFOLAX23710690,23710757.0,-13.0
N251WNTPAMKE23710585,23710757.0,2.0
N260WNRDUTPA23710660,23710758.0,-17.0
N745SWLASOAK23710670,23710758.0,-2.0
N366SWJAXATL23710695,23710758.0,-7.0
N430WNATLSFO23710430,23710758.0,-7.0
N555LVSANHOU23710585,23710758.0,-2.0
N942WNALBBWI23710670,23710758.0,8.0
N631SWBWISAT23710525,23710758.0,-12.0
N209WNMSPDEN23710635,23710758.0,-12.0
N407WNSTLLAX23710510,23710759.0,-1.0
N396SWDENIND23710630,23710759.0,-16.0
N295WNMDWOAK23710485,23710760.0,-15.0
N8643AMSYMCO23710675,23710760.0,-10.0
N967WNINDRSW23710625,23710760.0,-15.0
N8311QMDWLAS23710500,23710760.0,5.0
N551WNSJCLAX23710695,23710760.0,-15.0
N609SWSANABQ23710665,23710760.0,-5.0
N245WNLASLAX23710700,23710761.0,-14.0
N697SWELPPHX23710625,23710761.0,56.0
N928WNRSWPIT23710605,23710761.0,6.0
N8310CPHXDEN23710650,23710761.0,-4.0
N785SWSFOLAS23710680,23710763.0,-12.0
N472WNDENMKE23710640,23710764.0,-11.0
N604SWOAKLAS23710680,23710764.0,-1.0
N717SASNAPHX23710580,23710764.0,114.0
N462WNBDLBWI23710700,23710765.0,-10.0
N223WNTPAFLL23710710,23710766.0,-14.0
N7735APITMCO23710630,23710766.0,-9.0
N961WNTPABUF23710600,23710766.0,1.0
N620SWLAXLAS23710700,23710766.0,6.0
N723SWBURPHX23710580,23710766.0,106.0
N940WNMCOFNT23710600,23710766.0,1.0
N556WNDALAUS23710715,23710767.0,-3.0
N375SWELPHOU23710670,23710767.0,-8.0
N299WNLASOKC23710635,23710767.0,-8.0
N385SWLAXBNA23710540,23710768.0,-7.0
N414WNLASSAN23710680,23710769.0,24.0
N685SWBHMTPA23710565,23710770.0,120.0
N435WNHOUOAK23710530,23710770.0,-20.0
N778SWMDWSEA23710480,23710770.0,5.0
N493WNHOUMDW23710630,23710770.0,-5.0
N905WNMDWDCA23710680,23710770.0,-15.0
N359SWMSPMKE23710720,23710770.0,-25.0
N7748APHXSAN23710695,23710771.0,-4.0
N8624JLASBNA23710565,23710771.0,-4.0
N936WNDALLAX23710585,23710773.0,-17.0
N623SWHOUPIT23710610,23710773.0,3.0
N7714BMDWSAN23710495,23710773.0,8.0
N923WNLAXSAT23710595,23710773.0,18.0
N225WNSJCPHX23710585,23710773.0,83.0
N783SWFLLBDL23710605,23710774.0,-11.0
N450WNBNAMCO23710680,23710774.0,-11.0
N289CTMDWSMF23710495,23710774.0,-1.0
N427WNBURLAS23710705,23710774.0,4.0
N704SWRDUMDW23710660,23710775.0,-10.0
N621SWPBIISP23710610,23710775.0,10.0
N703SWDENMSY23710635,23710775.0,-15.0
N7742BMCOCMH23710635,23710775.0,5.0
N253WNSLCPHX23710540,23710775.0,125.0
N669SWSATDAL23710720,23710776.0,-4.0
N754SWSMFSNA23710705,23710776.0,-14.0
N8321DPHXOMA23710625,23710777.0,-3.0
N8602FLAXBWI23710500,23710777.0,-18.0
N8325DDENBNA23710640,23710778.0,-12.0
N364SWLAXPHX23710665,23710780.0,45.0
N764SWATLBWI23710670,23710780.0,5.0
N479WNBWIBNA23710675,23710780.0,-15.0
N643SWMCIDEN23710680,23710780.0,-10.0
N404WNPHLMDW23710655,23710780.0,-10.0
N652SWDALATL23710645,23710781.0,16.0
N657SWBWIBOS23710715,23710781.0,-14.0
N265WNLASOMA23710620,23710781.0,6.0
N634SWMCOATL23710695,23710782.0,-18.0
N784SWRICATL23710695,23710782.0,-18.0
N7704BMDWSFO23710475,23710782.0,7.0
N8638ARSWBWI23710645,23710783.0,-2.0
N272WNOAKHOU23710560,23710783.0,3.0
N525SWMSYHOU23710715,23710783.0,-7.0
N550WNPHXSAT23710625,23710783.0,38.0
N372SWLASDEN23710680,23710783.0,-7.0
N739GBLASBUR23710730,23710784.0,-11.0
N7744ADALMAF23710700,23710784.0,14.0
N432WNDENCMH23710635,23710785.0,-10.0
N498WNDALPHX23710610,23710785.0,15.0
N392SWLASRNO23710715,23710786.0,-9.0
N8302FMDWLAX23710490,23710787.0,17.0
N789SWBWIFLL23710650,23710787.0,-38.0
N8653ADENSLC23710705,23710788.0,-2.0
N288WNSNASMF23710710,23710788.0,-7.0
N7728DBHMDAL23710685,23710788.0,-12.0
N8308KDENPHX23710610,23710788.0,63.0
N7734HTPAATL23710700,23710788.0,-12.0
N371SWRSWATL23710690,23710789.0,-11.0
N7737EDENPHL23710605,23710790.0,-20.0
N387SWFLLBWI23710640,23710790.0,-10.0
N7750ADENDTW23710640,23710790.0,-20.0
N8630BBOSPHX23710440,23710790.0,-20.0
N239WNRDUFLL23710685,23710791.0,-29.0
N557WNOKCDEN23710705,23710791.0,-14.0
N969WNAUSDAL23710740,23710792.0,-3.0
N554WNCAKMCO23710665,23710793.0,-22.0
N933WNMSYATL23710715,23710793.0,-7.0
N787SADENMDW23710665,23710793.0,-12.0
N729SWMCIMDW23710710,23710794.0,4.0
N394SWPHXLAS23710680,23710795.0,45.0
N297WNBWIISP23710735,23710795.0,0.0
N798SWRDUATL23710710,23710795.0,-5.0
N445WNSMFPHX23710610,23710795.0,80.0
N909WNOAKSNA23710725,23710796.0,-9.0
N528SWMAFHOU23710720,23710796.0,-4.0
N7720FSJCPDX23710700,23710796.0,-14.0
N7718BONTSMF23710725,23710797.0,-8.0
N650SWGRRMCO23710670,23710797.0,-58.0
N287WNAUSMSY23710700,23710797.0,22.0
N914WNMDWDEN23710650,23710797.0,-18.0
N201LVSNAOAK23710730,23710798.0,-17.0
N247WNFLLSJU23710640,23710798.0,-7.0
N782SAFLLMKE23710595,23710798.0,-7.0
N714CBSJCLAS23710715,23710799.0,-1.0
N280WNSATDAL23710755,23710799.0,-16.0
N354SWOAKLAX23710730,23710800.0,-5.0
N514SWHOUDAL23710740,23710800.0,0.0
N641SWLAXSJC23710740,23710800.0,-5.0
N346SWCMHRSW23710665,23710800.0,-25.0
N230WNMAFLAS23710665,23710800.0,-5.0
N235WNOAKDEN23710665,23710800.0,-15.0
N494WNLASELP23710670,23710800.0,35.0
N508SWDALMSY23710720,23710800.0,0.0
N266WNLASSNA23710715,23710800.0,25.0
N421LVDENSDF23710650,23710800.0,5.0
N7723EMSYMDW23710655,23710800.0,10.0
N965WNPITMDW23710710,23710801.0,-4.0
N411WNLGADEN23710510,23710801.0,11.0
N645SWBNATPA23710710,23710801.0,-14.0
N277WNLASGEG23710655,23710802.0,-3.0
N7702AHOUEWR23710605,23710802.0,2.0
N654SWBNAMSY23710720,23710803.0,-12.0
N249WNLAXOAK23710730,23710803.0,-2.0
N601WNATLMCO23710725,23710804.0,-6.0
N214WNSDFTPA23710700,23710804.0,-21.0
N941WNMDWMSP23710715,23710805.0,5.0
N469WNSANPHX23710630,23710806.0,106.0
N449WNDAYMCO23710695,23710807.0,-33.0
N637SWOAKONT23710725,23710807.0,7.0
N748SWDALSNA23710620,23710808.0,-12.0
N231WNSATSAN23710645,23710808.0,-22.0
N659SWMDWOMA23710725,23710808.0,-7.0
N258WNRSWDCA23710670,23710809.0,-6.0
N651SWRSWCMH23710650,23710809.0,-1.0
N607SWSANSMF23710720,23710809.0,-6.0
N406WNMDWLGA23710675,23710809.0,14.0
N553WNTPADAL23710650,23710809.0,-11.0
N744SWBNAHOU23710695,23710809.0,-21.0
N606SWLASSAN23710750,23710810.0,-10.0
N7740AABQLAX23710690,23710810.0,-5.0
N417WNOAKSAN23710725,23710810.0,0.0
N216WROMASTL23710755,23710810.0,-10.0
N410WNDENHOU23710680,23710811.0,-9.0
N7706ASTLMSP23710720,23710811.0,1.0
N215WNSNASFO23710660,23710811.0,61.0
N709SWBURPHX23710715,23710811.0,16.0
N626SWMCOMKE23710620,23710811.0,16.0
N963WNSANDEN23710695,23710811.0,-24.0
N8312CSJCAUS23710610,23710811.0,6.0
N480WNMCOBWI23710690,23710811.0,-4.0
N7815LPVDMCO23710635,23710812.0,-13.0
N489WNEWRMDW23710695,23710812.0,-33.0
N740SWTUSLAX23710710,23710812.0,12.0
N352SWPVDBWI23710725,23710813.0,3.0
N401WNBWIATL23710680,23710813.0,13.0
N495WNTPAHOU23710685,23710815.0,-15.0
N228WNBURLAS23710755,23710815.0,0.0
N762SWATLRSW23710725,23710815.0,-20.0
N647SWLASPHX23710720,23710815.0,30.0
N8316HLASMKE23710620,23710815.0,-10.0
N968WNSTLEWR23710690,23710816.0,-14.0
N520SWDALHOU23710740,23710816.0,11.0
N483WNBWICMH23710690,23710816.0,46.0
N340LVPHXMCI23710645,23710816.0,26.0
N7736AHOUBWI23710655,23710816.0,-4.0
N470WNPDXSAN23710680,23710816.0,-4.0
N7703AMSYSTL23710725,23710816.0,-9.0
N640SWONTOAK23710740,23710816.0,1.0
N256WNRNOLAS23710740,23710816.0,6.0
N948WNPHXBWI23710580,23710816.0,-14.0
N947WNOAKPDX23710730,23710818.0,-12.0
N757LVBOSMDW23710655,23710818.0,-17.0
N957WNICTDAL23710760,23710819.0,-16.0
N262WNSMFSAN23710735,23710819.0,-1.0
N684WNHOUTUL23710740,23710820.0,-5.0
N255WNMCIBOS23710600,23710820.0,50.0
N955WNBWIALB23710750,23710821.0,1.0
N425LVDENLAX23710670,23710821.0,1.0
N932WNDCAHOU23710625,23710822.0,-28.0
N281WNDALDEN23710715,23710822.0,-23.0
N220WNMDWCMH23710760,23710822.0,-8.0
N706SWPHXONT23710730,23710823.0,23.0
N356SWBWIPVD23710740,23710824.0,14.0
N461WNDENIAD23710635,23710824.0,-1.0
N603SWATLFLL23710725,23710824.0,-16.0
N663SWSLCDEN23710750,23710824.0,-11.0
N746SWBWIBHM23710715,23710824.0,-21.0
N237WNFLLPIT23710665,23710825.0,0.0
N902WNABQHOU23710715,23710825.0,-5.0
N600WNPHXLIT23710630,23710825.0,35.0
N8616CLASBWI23710575,23710825.0,-15.0
N464WNMDWLAS23710575,23710826.0,11.0
N959WNPDXSMF23710750,23710826.0,-9.0
N278WNTPAMDW23710660,23710826.0,1.0
N358SWHRLHOU23710765,23710826.0,1.0
N8644CMDWMCI23710745,23710827.0,-8.0
N794SWINDBWI23710715,23710827.0,22.0
N460WNLASSEA23710640,23710827.0,27.0
N612SWMSYBWI23710695,23710828.0,-7.0
N734SAPHXLAX23710740,23710828.0,-7.0
N486WNDALSAT23710735,23710828.0,28.0
N7712GPHLFLL23710690,23710829.0,-36.0
N244WNMCODAL23710660,23710829.0,-11.0
N752SWSTLPHL23710715,23710829.0,-11.0
N958WNAUSSAN23710640,23710829.0,-1.0
N7724AMDWSTL23710765,23710830.0,-5.0
N781WNOAKPHX23710700,23710830.0,20.0
N8642EMDWCLE23710770,23710830.0,-15.0
N930WNLASPHX23710595,23710830.0,170.0
N456WNLAXAUS23710665,23710831.0,1.0
N499WNCAKDCA23710730,23710831.0,31.0
N924WNBURSMF23710760,23710831.0,-4.0
N491WNSJCSAN23710760,23710831.0,-4.0
N8646BDENBWI23710640,23710831.0,-4.0
N380SWBNALGA23710700,23710831.0,6.0
N353SWBOSBNA23710660,23710832.0,-13.0
N7731AMDWBNA23710760,23710832.0,-18.0
N8652BPHXSNA23710740,23710832.0,7.0
N935WNSNAPHX23710740,23710833.0,23.0
N627SWBWIBDL23710755,23710833.0,8.0
N910WNLASPDX23710695,23710833.0,-2.0
N482WNBUFBWI23710750,23710834.0,9.0
N523SWOKCDAL23710785,23710834.0,-6.0
N633SWATLRIC23710740,23710834.0,-1.0
N438WNONTPHX23710720,23710834.0,49.0
N365SWMCOPVD23710680,23710834.0,-1.0
N774SWTPAMHT23710665,23710834.0,-1.0
N701GSSLCOAK23710740,23710834.0,-21.0
N8315CPHXSEA23710665,23710835.0,-25.0
N8651ALASMDW23710635,23710835.0,-10.0
N376SWDENOKC23710760,23710835.0,-15.0
N8605EMSYDAL23710755,23710836.0,-9.0
N8606CLAXSTL23710630,23710836.0,-4.0
N613SWINDPHX23710550,23710836.0,31.0
N750SACLEMDW23710765,23710837.0,-8.0
N646SWSANPHX23710760,23710838.0,3.0
N275WNMDWDTW23710785,23710838.0,-17.0
N7813PLAXSMF23710760,23710838.0,-2.0
N956WNSATLAX23710650,23710839.0,-11.0
N418WNDENCAK23710690,23710839.0,-16.0
N402WNMKESEA23710575,23710840.0,-5.0
N560WNBUROAK23710755,23710840.0,15.0
N526SWHOUELP23710730,23710841.0,-14.0
N944WNSNALAS23710775,23710841.0,1.0
N451WNABQMCI23710730,23710841.0,-4.0
N901WNSATDEN23710725,23710842.0,-23.0
N293WNMDWMCO23710710,23710842.0,-23.0
N378SWATLSTL23710725,23710842.0,12.0
N630WNBWITPA23710710,23710842.0,-23.0
N8658ASEAPHX23710610,23710842.0,62.0
N474WNJAXDEN23710580,23710842.0,22.0
N790SWDENATL23710695,23710842.0,-23.0
N628SWDSMLAS23710655,23710842.0,-13.0
N485WNLITLAS23710645,23710843.0,-17.0
N345SAINDMCI23710685,23710843.0,63.0
N7752BPHXLAS23710740,23710843.0,33.0
N243WNPHXSAN23710740,23710843.0,28.0
N511SWLBBDAL23710790,23710843.0,-12.0
N222WNPBIPHL23710680,23710844.0,9.0
N741SALASFNT23710635,23710844.0,-16.0
N7708ETUSLAS23710755,23710844.0,14.0
N221WNFLLIND23710680,23710844.0,-11.0
N386SWSMFLAX23710755,23710845.0,10.0
N389SWBNABWI23710750,23710845.0,-5.0
N614SWALBMCO23710630,23710845.0,25.0
N7719AMDWPIT23710770,23710845.0,0.0
N7749BMCIDAL23710760,23710845.0,-10.0
N397SWBWIRDU23710785,23710846.0,-9.0
N8621AHOUDCA23710685,23710846.0,-9.0
N521SWELPDAL23710755,23710846.0,-4.0
N556WNAUSHOU23710800,23710846.0,-4.0
N770SATPAROC23710695,23710847.0,-18.0
N408WNBOILAS23710740,23710847.0,7.0
N395SWCMHMCO23710720,23710847.0,-8.0
N653SWDENGRR23710715,23710847.0,-13.0
N720WNMSYLAX23710585,23710847.0,-13.0
N966WNLASLBB23710730,23710848.0,3.0
N759GSPHXATL23710625,23710848.0,3.0
N760SWONTLAS23710780,23710848.0,13.0
N732SWSTLSFO23710570,23710849.0,9.0
N610WNOAKLAX23710770,23710849.0,4.0
N7727ALAXMSY23710610,23710850.0,30.0
N934WNBWIPBI23710715,23710850.0,-20.0
N424WNCAKBOS23710740,23710850.0,15.0
N771SABWICHS23710755,23710851.0,-4.0
N7811FICTLAS23710695,23710851.0,-14.0
N725SWSANBWI23710565,23710851.0,-9.0
N7713ALAXABQ23710750,23710851.0,1.0
N434WNBWIMDW23710740,23710852.0,-18.0
N616SWHOUDAL23710800,23710852.0,-8.0
N238WNSJCBUR23710795,23710852.0,-3.0
N775SWSANSFO23710640,23710853.0,123.0
N8611FMDWBUF23710780,23710853.0,-12.0
N399WNABQPHX23710630,23710854.0,149.0
N413WNDALHOU23710800,23710854.0,-11.0
N455WNFLLATL23710750,23710854.0,-16.0
N712SWDENDAY23710715,23710854.0,-11.0
N398SWSJCONT23710785,23710855.0,0.0
N7814BSFOATL23710600,23710855.0,-15.0
N8607MBWILAX23710505,23710856.0,-9.0
N232WNPHXSJC23710730,23710857.0,7.0
N234WNRSWBDL23710695,23710857.0,-3.0
N917WNONTOAK23710665,23710857.0,112.0
N8614MBNAPHX23710565,23710857.0,57.0
N412WNDTWBWI23710785,23710857.0,-23.0
N7747CSMFPHX23710750,23710858.0,3.0
N442WNLASSAT23710700,23710859.0,14.0
N691WNSFOLAX23710790,23710859.0,-21.0
N8610AMDWTPA23710730,23710859.0,-26.0
N8656BDENLAS23710745,23710859.0,-1.0
N484WNMSYEWR23710710,23710859.0,-11.0
N937WNLAXATL23710620,23710860.0,-15.0
N226WNMCOIND23710715,23710860.0,0.0
N779SWSJCSNA23710785,23710860.0,0.0
N477WNMDWCLT23710770,23710860.0,-20.0
N416WNPHXBUR23710730,23710860.0,40.0
N727SWSANOAK23710780,23710860.0,-10.0
N7745AMDWGSP23710770,23710860.0,-5.0
N400WNOAKSEA23710750,23710860.0,-10.0
N367SWLASSJC23710780,23710861.0,-4.0
N772SWOAKLAS23710760,23710861.0,16.0
N439WNOAKSAN23710785,23710861.0,-9.0
N951WNATLLGA23710735,23710861.0,-4.0
N227WNMSPMDW23710790,23710861.0,-19.0
N291WNSTLDAL23710780,23710861.0,-24.0
N950WNTPACAK23710715,23710861.0,6.0
N624SWMHTBWI23710765,23710862.0,-3.0
N788SASTLLGA23710655,23710862.0,67.0
N368SWPHXMKE23710640,23710863.0,33.0
N415WNDENAUS23710745,23710863.0,-2.0
N481WNMDWDAL23710730,23710864.0,-16.0
N217JCPHXSMF23710735,23710864.0,4.0
N254WNBWIMHT23710790,23710864.0,-1.0
N642WNATLBWI23710765,23710864.0,-11.0
N718SWLAXRNO23710780,23710864.0,4.0
N622SWJAXBWI23710745,23710864.0,9.0
N954WNISPMCO23710695,23710864.0,-11.0
N710SWSTLSAT23710745,23710864.0,-21.0
N8627BLASMCI23710710,23710864.0,-6.0
N290WNDCAATL23710760,23710865.0,-25.0
N213WNLASAMA23710735,23710865.0,15.0
N453WNMCILAS23710635,23710865.0,40.0
N728SWPHXSFO23710730,23710865.0,0.0
N515SWMSYHOU23710800,23710865.0,-10.0
N212WNDCADAL23710665,23710866.0,-9.0
N919WNLASIAD23710615,23710866.0,-9.0
N773SATPAMSY23710770,23710866.0,-4.0
N388SWOKCLAS23710715,23710866.0,-14.0
N8655DAUSDCA23710695,23710866.0,-4.0
N644SWHOUSTL23710745,23710866.0,1.0
N250WNSFOSNA23710730,23710866.0,46.0
N8600FBWISAN23710535,23710866.0,-24.0
N465WNATLHOU23710725,23710867.0,-3.0
N8305EFLLMDW23710670,23710867.0,-3.0
N462WNBWIPIT23710815,23710868.0,-7.0
N913WNEWRDEN23710625,23710868.0,-37.0
N218WNMCORDU23710775,23710868.0,-2.0
N384SWSMFDEN23710745,23710868.0,-17.0
N224WNDCAMDW23710755,23710868.0,-12.0
N559WNISPFLL23710695,23710868.0,-27.0
N279WNDALBWI23710710,23710869.0,-6.0
N960WNHOUATL23710760,23710870.0,-5.0
N797MXBWIMEM23710740,23710870.0,-30.0
N446WNMDWDCA23710775,23710870.0,-10.0
N431WNPDXOAK23710770,23710870.0,0.0
N370SWPHLTPA23710710,23710870.0,-5.0
N7812GDALMCI23710750,23710870.0,35.0
N621SWISPBWI23710795,23710871.0,1.0
N419WNLASATL23710650,23710871.0,-4.0
N274WNMDWPHL23710770,23710871.0,-14.0
N8623FMSYLAS23710655,23710871.0,-24.0
N7744AMAFDAL23710795,23710871.0,11.0
N8634AMDWRDU23710760,23710872.0,2.0
N952WNSMFPDX23710790,23710872.0,-8.0
N792SWEWRAUS23710645,23710873.0,-42.0
N743SWBDLMCO23710690,23710873.0,-12.0
N8617EPHXAUS23710630,23710874.0,114.0
N8307KMCOBNA23710755,23710874.0,4.0
N7711NROCMCO23710645,23710874.0,49.0
N953WNSJCLAX23710790,23710874.0,14.0
N8317MMDWALB23710765,23710874.0,-1.0
N436WNDENMCI23710790,23710874.0,-6.0
N7746CROCTPA23710695,23710874.0,-6.0
N454WNDENGEG23710745,23710874.0,-21.0
N272WNHOUMSY23710810,23710874.0,4.0
N649SWDALSTL23710765,23710874.0,14.0
N713SWDALABQ23710770,23710874.0,-6.0
N7709AATLMDW23710760,23710874.0,-1.0
N8319FMDWBDL23710765,23710875.0,-10.0
N8318FLAXTUS23710795,23710875.0,0.0
N735SAMDWPHX23710600,23710875.0,40.0
N764SWBWIBUF23710810,23710876.0,-4.0
N271LVMDWORF23710765,23710876.0,-9.0
N780SWDENSNA23710740,23710876.0,-9.0
N463WNLAXMDW23710660,23710876.0,-14.0
N8641BPHXRNO23710740,23710876.0,16.0
N443WNSANATL23710635,23710876.0,1.0
N7742BCMHMDW23710805,23710877.0,-3.0
N8309CMDWMHT23710760,23710877.0,-13.0
N263WNMDWBHM23710795,23710877.0,-18.0
N756SAEWRSTL23710730,23710877.0,-28.0
N8323CLASIND23710690,23710877.0,-23.0
N739GBBUROAK23710820,23710878.0,-12.0
N7710ADENBUR23710740,23710879.0,-11.0
N8626BMDWBWI23710775,23710879.0,-6.0
N423WNLGAMDW23710690,23710880.0,40.0
N206WNLASSMF23710800,23710880.0,-15.0
N8324AMDWRSW23710730,23710880.0,-20.0
N916WNDALMDW23710745,23710880.0,5.0
N618WNINDTPA23710735,23710881.0,1.0
N745SWOAKSNA23710805,23710881.0,-4.0
N492WNMCOSJU23710725,23710881.0,-4.0
N407WNLAXLAS23710805,23710882.0,17.0
N8635FLASAUS23710730,23710882.0,-3.0
N248WNSLCLAX23710775,23710883.0,-7.0
N283WNATLTPA23710805,23710883.0,-12.0
N440LVMKELAX23710585,23710884.0,24.0
N707SAPDXSJC23710795,23710884.0,-16.0
N435WNOAKBUR23710820,23710885.0,0.0
N448WNHOUTPA23710780,23710885.0,-10.0
N907WNBWIMCO23710760,23710885.0,-25.0
N210WNEWRHOU23710670,23710886.0,-44.0
N265WNOMAMDW23710805,23710886.0,1.0
N942WNBWIIND23710780,23710886.0,-4.0
N392SWRNOLAS23710825,23710887.0,-13.0
N946WNDENSFO23710740,23710887.0,-23.0
N299WNOKCHOU23710810,23710887.0,-8.0
N7714BSANSJC23710795,23710887.0,12.0
N8604KPHXMCO23710630,23710887.0,7.0
N240WNSTLBWI23710780,23710887.0,-8.0
N414WNSANLAS23710775,23710888.0,43.0
N8329BDENLGA23710675,23710888.0,-2.0
N289CTSMFONT23710815,23710889.0,-1.0
N949WNSEASAN23710745,23710889.0,-16.0
N555LVHOUECP23710795,23710889.0,4.0
N7728DDALSAT23710830,23710891.0,-4.0
N528SWHOUAUS23710830,23710891.0,11.0
N700GSDENOAK23710740,23710891.0,-14.0
N8310CDENSLC23710810,23710892.0,-3.0
N656SWTPAMCI23710685,23710892.0,32.0
N437WNAMALAS23710745,23710893.0,13.0
N420WNATLBOS23710730,23710894.0,9.0
N903WNLGABNA23710710,23710894.0,29.0
N922WNDCAMSY23710735,23710894.0,-21.0
N8649APHXFLL23710630,23710895.0,5.0
N497WNSEAOAK23710775,23710895.0,0.0
N609SWABQLAS23710795,23710895.0,5.0
N733SATPABWI23710755,23710895.0,5.0
N791SWDENSJC23710750,23710896.0,-19.0
N620SWLASOAK23710790,23710896.0,11.0
N8314LDENSAN23710745,23710897.0,7.0
N747SAATLMSY23710805,23710897.0,-8.0
N230WNLASBUR23710835,23710897.0,-3.0
N225WNPHXABQ23710730,23710897.0,102.0
N926WNBOSBWI23710805,23710897.0,-8.0
N785SWLASDEN23710805,23710898.0,-17.0
N233LVDENSMF23710745,23710898.0,-7.0
N751SWTPASAT23710745,23710898.0,-22.0
N473WNFLLRDU23710780,23710898.0,-7.0
N8624JBNAMSY23710820,23710898.0,-17.0
N525SWHOUCRP23710835,23710898.0,13.0
N912WNMDWPVD23710775,23710899.0,-6.0
N295WNOAKBUR23710725,23710899.0,109.0
N444WNDENPDX23710745,23710899.0,-21.0
N708SWATLJAX23710805,23710899.0,19.0
N909WNSNASJC23710835,23710901.0,-9.0
N514SWDALAUS23710845,23710901.0,6.0
N670SWINDMCO23710785,23710902.0,-18.0
N282WNBWISJU23710690,23710903.0,-27.0
N939WNDENPHX23710775,23710903.0,18.0
N245WNLAXPHX23710805,23710903.0,18.0
N372SWDENTUL23710820,23710903.0,-7.0
N7715EBNASAT23710770,23710903.0,-22.0
N207WNSJUMCO23710700,23710904.0,9.0
N8620HHOUDEN23710770,23710904.0,-21.0
N7748ASANRNO23710805,23710905.0,5.0
N7735AMCOATL23710805,23710905.0,0.0
N241WNPHLMDW23710790,23710905.0,-20.0
N7701BMDWBOS23710760,23710906.0,11.0
N8653ASLCLAS23710835,23710906.0,-4.0
N638SWLAXMKE23710685,23710906.0,-14.0
N645SWTPAFLL23710845,23710906.0,-4.0
N394SWLASSLC23710785,23710907.0,42.0
N8320JSFODEN23710760,23710907.0,-8.0
N8631ALASSTL23710690,23710908.0,33.0
N495WNHOUDAL23710860,23710908.0,-12.0
N362SWMCOCMH23710760,23710908.0,18.0
N7740ALAXSJC23710845,23710908.0,-7.0
N8322XMCISAN23710715,23710908.0,-22.0
N651SWCMHBWI23710840,23710909.0,-6.0
N8645APHXDEN23710765,23710910.0,35.0
N355SWPHLPBI23710770,23710910.0,-35.0
N8618NPHXMSP23710695,23710910.0,20.0
N478WNMCIDCA23710670,23710910.0,105.0
N629SWMCOPIT23710770,23710911.0,6.0
N617SWGRRRSW23710720,23710911.0,-4.0
N201LVOAKONT23710845,23710911.0,-9.0
N456WNAUSDAL23710860,23710912.0,-3.0
N8633ALASFLL23710625,23710913.0,13.0
N208WNMCOMDW23710740,23710913.0,3.0
N496WNGEGLAS23710770,23710913.0,8.0
N632SWPDXDEN23710760,23710914.0,9.0
N8639BSLCBWI23710695,23710914.0,-26.0
N705SWDENMCO23710725,23710914.0,-16.0
N706SWONTOAK23710830,23710915.0,10.0
N202WNSATPHX23710735,23710915.0,30.0
N8638ABWICMH23710840,23710915.0,-10.0
N8625ALASMDW23710725,23710915.0,-15.0
N648SWSJCPHX23710745,23710916.0,66.0
N776WNLAXMCI23710735,23710916.0,-9.0
N470WNSANTUS23710850,23710916.0,-4.0
N8306HRSWMDW23710725,23710916.0,6.0
N7705AMCOBDL23710770,23710917.0,-13.0
N7718BSMFSAN23710840,23710917.0,-8.0
N363SWMKEBOS23710785,23710918.0,3.0
N787SAMDWMCI23710830,23710918.0,-2.0
N253WNPHXLAX23710680,23710918.0,143.0
N452WNMDWLAX23710635,23710918.0,8.0
N256WNLASSNA23710840,23710918.0,13.0
N486WNSATDAL23710830,23710918.0,28.0
N769SWPHXSAN23710815,23710918.0,33.0
N286WNBOIPHX23710780,23710919.0,19.0
N317WNLAXSFO23710745,23710919.0,89.0
N921WNAUSPHX23710705,23710919.0,59.0
N729SWMDWMSP23710825,23710919.0,4.0
N288WNSMFLAS23710830,23710920.0,10.0
N955WNALBBWI23710855,23710920.0,-15.0
N900WNBNASAN23710640,23710920.0,5.0
N493WNMDWEWR23710810,23710920.0,-15.0
N7703ASTLMDW23710855,23710920.0,0.0
N908WNHOULAX23710705,23710920.0,-10.0
N600WNLITDAL23710820,23710921.0,31.0
N748SWSNAOAK23710850,23710921.0,-14.0
N7732AATLDAL23710775,23710921.0,-4.0
N508SWMSYDAL23710835,23710922.0,-3.0
N766SWIADDEN23710690,23710922.0,-18.0
N749SWLASBHM23710725,23710922.0,-8.0
N7721EATLDCA23710820,23710923.0,3.0
N359SWMKEDCA23710825,23710923.0,-17.0
N658SWSANSFO23710790,23710923.0,33.0
N637SWONTSMF23710830,23710923.0,13.0
N784SWATLMCO23710845,23710924.0,-11.0
N965WNMDWOMA23710840,23710924.0,-6.0
N209WNDENSAT23710810,23710924.0,-6.0
N280WNDALHOU23710860,23710924.0,-1.0
N8327ASEAPHX23710735,23710925.0,20.0
N364SWPHXELP23710765,23710925.0,90.0
N468WNSTLDEN23710790,23710925.0,-10.0
N270WNDENFLL23710715,23710925.0,-15.0
N8654BLASHOU23710750,23710925.0,0.0
N366SWATLIND23710805,23710926.0,21.0
N404WNMDWROC23710845,23710926.0,-14.0
N641SWSJCLAS23710840,23710926.0,6.0
N777QCSEAMKE23710710,23710926.0,-9.0
N523SWDALSAT23710870,23710926.0,-9.0
N606SWSANSMF23710850,23710926.0,-14.0
N948WNBWIPVD23710860,23710927.0,-3.0
